stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding
118164,52769,Rachel / Midway,45.544904,-73.560811,1
118181,52770,Frontenac / Sherbrooke,45.536505,-73.560766,1
118182,52771,Sherbrooke / Gascon,45.537003,-73.560907,1
118185,52772,Sherbrooke / Gascon,45.536865,-73.560725,1
118204,52773,du Mont-Royal / Bourbonnière,45.553310,-73.560520,1
118207,52774,du Mont-Royal / Bourbonnière,45.553218,-73.560739,1
118211,52775,Dickson / Rosemont,45.578645,-73.559730,1
118212,52776,Rosemont / Lacordaire,45.578797,-73.559990,1
118213,52777,Lacordaire / Rosemont,45.578576,-73.560251,1
118214,52778,Rosemont / Lacordaire,45.578421,-73.559978,1
118223,52779,De Bleury / Viger,45.503868,-73.561968,1
118231,52780,Saint-Laurent / René-Lévesque,45.508726,-73.561201,1
118234,52782,René-Lévesque / Saint-Laurent,45.508620,-73.561545,1
118237,52783,René-Lévesque / Clark,45.508668,-73.561941,1
118241,52784,de l'Assomption / des Sapins,45.573386,-73.559509,1
118243,52785,de l'Assomption / des Sapins,45.573396,-73.560120,1
118253,52786,Station Square-Victoria-OACI / Saint-Antoine,45.501435,-73.562133,1
118264,52788,Sherbrooke / Gascon,45.537074,-73.560618,1
118268,52789,Gascon / Sherbrooke,45.537023,-73.560185,1
118298,52790,de Nazareth / Saint-Maurice,45.497804,-73.561182,1
118321,52791,Station Berri-UQAM (Berri / De Maisonneuve),45.515307,-73.560872,1
118322,52792,Station Berri-UQAM (De Maisonneuve / Berri),45.515465,-73.561036,1
118323,52793,Station Berri-UQAM (Berri / de Maisonneuve),45.515320,-73.561295,2
118332,52794,Beaubien / François-Boivin,45.590535,-73.559412,1
118334,52795,Beaubien / François-Boivin,45.590246,-73.559273,1
118342,52796,du Centre / Shearer,45.483026,-73.561995,1
118343,52797,Shearer / du Centre,45.482992,-73.562274,1
118344,52798,du Centre / Shearer,45.482795,-73.562131,1
118346,52799,Shearer / Clarendon,45.483196,-73.562333,1
118381,52800,Amherst / Robin,45.519149,-73.560609,1
118383,52801,Amherst / Robin,45.519156,-73.560906,1
118392,52802,Henri-Bourassa / 54e Avenue,45.641557,-73.557352,1
118394,52803,Henri-Bourassa / 54e Avenue,45.640947,-73.557812,1
118401,52804,Duke / Notre-Dame,45.498548,-73.561010,1
118421,52806,Saint-Laurent / De La Gauchetière,45.508116,-73.559856,1
118423,52807,Saint-Urbain / De La Gauchetière,45.506924,-73.560998,1
118432,52808,Ontario / Alexandre-DeSève,45.524447,-73.560412,1
118434,52809,Ontario / Alexandre-DeSève,45.524177,-73.560419,1
118452,52811,Sherbrooke / Hogan,45.538691,-73.560015,1
118454,52812,Sherbrooke / Hogan,45.538301,-73.559965,1
118461,52813,De Lorimier / de Rouen,45.529400,-73.559994,1
118482,52814,Station Berri-UQAM (De Maisonneuve / St-Hubert),45.516232,-73.560336,1
118491,52815,Davidson / Rachel,45.547016,-73.559429,1
118502,52817,Wellington / Charlevoix,45.474323,-73.561512,1
118503,52818,Charlevoix / Wellington,45.474305,-73.561963,1
118513,52819,Montgomery / Sherbrooke,45.539170,-73.560118,1
118532,52820,Ontario / De Champlain,45.525190,-73.559933,1
118534,52821,Ontario / De Champlain,45.524893,-73.559958,1
118536,52822,De Champlain / Ontario,45.525354,-73.560502,1
118554,52823,Rachel / Saint-Michel,45.546522,-73.559803,1
118564,52824,Perras / Primat-Paré,45.663164,-73.556070,1
118572,52825,Perras / Primat-Paré,45.663601,-73.555964,1
118581,52826,Station Square-Victoria-OACI / McGill,45.501277,-73.560184,1
118592,52829,du Centre / de la Sucrerie,45.483937,-73.560497,1
118603,52830,Parthenais / de Rouen,45.531084,-73.559683,1
118611,52831,Pie-IX / du Mont-Royal,45.556003,-73.558636,1
118613,52832,Pie-IX / du Mont-Royal,45.555921,-73.559100,1
118614,52833,du Mont-Royal / Pie-IX,45.555738,-73.558947,1
118622,52834,René-Lévesque / de l'Hôtel-de-Ville,45.510872,-73.560098,1
118624,52835,René-Lévesque / de l'Hôtel-de-Ville,45.510553,-73.559927,1
118632,52836,Sherbrooke / De Léry,45.541438,-73.558543,1
118641,52837,Langelier / Ernest-Lavigne,45.587656,-73.557816,1
118643,52838,Langelier / Ernest-Lavigne,45.587602,-73.558228,1
118652,52839,Beaubien / Pierre-Gadois,45.593029,-73.557899,1
118654,52840,Beaubien / Pierre-Gadois,45.592686,-73.557766,1
118662,52841,Ontario / Papineau,45.526016,-73.559403,1
118663,52842,Papineau / Ontario,45.525888,-73.559610,1
118664,52843,Ontario / Goulet,45.526113,-73.559137,1
118673,52844,Station Berri-UQAM (Berri / Sainte-Catherine),45.514657,-73.559885,2
118676,52846,Station Berri-UQAM (Berri / Place Émilie-Gamelin),45.514882,-73.559970,1
118682,52847,Rosemont / Duquesne,45.581523,-73.558146,1
118685,52848,Rosemont / Duquesne,45.581804,-73.557697,1
118692,52849,De Maisonneuve / Saint-André,45.517157,-73.559501,1
118708,52851,Station Place-d'Armes (Saint-Urbain / Viger),45.506144,-73.559294,1
118711,52852,Rivière-des-Prairies / La Martinière,45.645560,-73.555974,1
118713,52853,Rivière-des-Prairies / La Martinière,45.645655,-73.556286,1
118724,52854,Sherbrooke / De Léry,45.540860,-73.558604,1
118761,52855,McGill / Notre-Dame,45.501013,-73.559403,2
118771,52857,Frontenac / Hochelaga,45.535495,-73.558385,1
118774,52858,Hochelaga / Frontenac,45.535415,-73.558646,1
118782,52859,Henri-Bourassa / 57e Avenue,45.642785,-73.555476,1
118784,52860,Henri-Bourassa / 57e Avenue,45.642401,-73.555592,1
118804,52861,Sainte-Catherine / Saint-Hubert,45.515337,-73.558952,1
118811,52862,de l'Assomption / des Saules,45.572668,-73.557369,1
118818,52863,de l'Assomption / des Saules,45.572417,-73.557209,1
118828,52864,du Havre / Hochelaga,45.535617,-73.557747,1
118844,52865,Rachel / De Chambly,45.549604,-73.557915,1
118851,52866,Lacordaire / Pierre-Bédard,45.577738,-73.557016,1
118853,52867,Lacordaire / Pierre-Bédard,45.577692,-73.557433,1
118862,52868,Ontario / Dorion,45.527094,-73.558394,1
118864,52869,Ontario / Dorion,45.526909,-73.558390,1
118872,52870,Wellington / de Liverpool,45.476573,-73.559912,1
118874,52871,Wellington / du Parc-Marguerite-Bourgeoys,45.476303,-73.559907,1
118881,52872,Amherst / De Maisonneuve,45.518126,-73.558370,1
118882,52873,De Maisonneuve / Wolfe,45.518684,-73.558162,1
118883,52874,Amherst / De Maisonneuve,45.518154,-73.558730,1
118892,52875,Sherbrooke / Moreau,45.542558,-73.557939,1
118894,52876,Sherbrooke / Moreau,45.542298,-73.557826,1
118904,52877,Hochelaga / Gascon,45.536184,-73.557965,1
118907,52878,Hochelaga / du Havre,45.536048,-73.558302,1
118923,52879,Parthenais / Larivière,45.530368,-73.558178,1
118951,52880,Duke / William,45.497408,-73.558536,1
118962,52881,René-Lévesque / Saint-Denis,45.512878,-73.558275,1
118964,52882,René-Lévesque / Saint-Denis,45.512515,-73.558153,1
118974,52883,Sainte-Catherine / Saint-André,45.516258,-73.558106,1
118982,52884,Rosemont / de Carignan,45.584026,-73.556447,1
118984,52885,Rosemont / de Carignan,45.583692,-73.556412,1
119022,52886,Wellington / Fortune,45.478032,-73.559148,1
119024,52887,Wellington / Fortune,45.477767,-73.559036,1
119032,52888,Hochelaga / Hogan,45.537639,-73.557214,1
119034,52889,Hochelaga / Hogan,45.537331,-73.557180,1
119041,52890,Ash / Wellington,45.478618,-73.558617,1
119051,52891,De Champlain / La Fontaine,45.523874,-73.557307,1
119062,52892,Wellington / Charon,45.479343,-73.558902,1
119064,52893,Wellington / Charon,45.479093,-73.558736,1
119072,52894,Wellington / de la Sucrerie,45.482475,-73.558322,1
119081,52895,De Lorimier / Ontario,45.528095,-73.557163,1
119082,52896,Ontario / De Lorimier,45.528247,-73.557330,1
119084,52897,Ontario / De Lorimier,45.527916,-73.557441,1
119102,52898,Wellington / Murray,45.492384,-73.558192,1
119112,52899,Sherbrooke / Saint-Germain,45.544735,-73.556792,1
119114,52900,Sherbrooke / Saint-Germain,45.544461,-73.556682,1
119122,52901,Wellington / Sainte-Madeleine,45.480723,-73.558650,1
119128,52902,Sainte-Madeleine / Wellington,45.480571,-73.558135,1
119132,52903,De Maisonneuve / Beaudry,45.519578,-73.557312,1
119141,52904,Berri / René-Lévesque,45.513505,-73.556972,1
119142,52905,René-Lévesque / Berri,45.513814,-73.557420,1
119143,52906,Berri / René-Lévesque,45.513648,-73.557687,2
119152,52907,Henri-Bourassa / Rivière-des-Prairies,45.643886,-73.553671,1
119153,52908,Rivière-des-Prairies / Henri-Bourassa,45.644297,-73.554868,1
119154,52909,Henri-Bourassa / Broadway,45.643197,-73.554339,1
119156,52910,Rivière-des-Prairies / Henri-Bourassa,45.644072,-73.554418,1
119161,52911,de la Congrégation / de Sébastopol,45.481336,-73.558056,1
119164,52912,Wellington / de la Congrégation,45.481198,-73.558322,1
119174,52913,Wellington / Young,45.492640,-73.557759,1
119182,52914,Wellington / De Condé,45.484857,-73.557877,1
119203,52915,Amherst / Sainte-Catherine,45.517483,-73.557252,1
119204,52916,Sainte-Catherine / Amherst,45.517337,-73.557115,1
119232,52917,Hochelaga / Wurtele,45.538785,-73.556494,1
119246,52918,Station Place-d'Armes (St-Laurent / St-Antoine),45.507108,-73.557628,1
119252,52919,Wellington / Peel,45.493446,-73.557449,1
119253,52920,Peel / Wellington,45.493320,-73.557731,1
119256,52921,Peel / Wellington,45.493534,-73.557852,1
119261,52922,Davidson / Sherbrooke,45.545944,-73.555830,1
119262,52923,Sherbrooke / Davidson,45.546081,-73.556092,1
119264,52924,Sherbrooke / Davidson,45.545716,-73.556027,1
119282,52925,Wellington / Bridge,45.487450,-73.557421,1
119284,52926,Wellington / Bridge,45.487606,-73.557163,1
119292,52927,Perras / Voltaire,45.666175,-73.552787,1
119301,52928,Lacordaire / Gérin-Lajoie,45.577079,-73.555039,1
119303,52929,Lacordaire / Gérin-Lajoie,45.577105,-73.555447,1
119322,52930,René-Lévesque / Saint-Hubert,45.514643,-73.556688,1
119324,52931,René-Lévesque / Saint-Hubert,45.514247,-73.556603,1
119334,52932,Perras / Voltaire,45.665852,-73.552778,1
119342,52933,De Maisonneuve / Panet,45.520704,-73.556260,1
119351,52934,Frontenac / de Rouen,45.534357,-73.555701,1
119362,52935,Ontario / Parthenais,45.529556,-73.556053,1
119363,52936,Parthenais / Ontario,45.529467,-73.556265,1
119364,52937,Ontario / Parthenais,45.529299,-73.556089,1
119381,52938,Langelier / Rosemont,45.586539,-73.554404,1
119383,52939,Langelier / Rosemont,45.586499,-73.554871,1
119384,52940,Rosemont / Langelier,45.586310,-73.554640,1
119392,52941,Sherbrooke / Aylwin,45.547460,-73.555437,1
119394,52942,Sherbrooke / Aylwin,45.547164,-73.555274,1
119401,52943,De Champlain / Logan,45.523140,-73.555736,1
119412,52944,Wellington / Ann,45.494587,-73.556618,1
119414,52945,Wellington / Ann,45.494333,-73.556564,1
119428,52946,du Havre / de Rouen,45.534630,-73.555193,1
119441,52947,Saint-Laurent / Saint-Jacques,45.506482,-73.556180,1
119452,52948,Sherbrooke / De Chambly,45.549038,-73.555234,1
119455,52949,Sherbrooke / De Chambly,45.549077,-73.554991,1
119461,52950,Pie-IX / Rachel,45.555014,-73.555452,1
119463,52951,Pie-IX / Rachel,45.554655,-73.555166,1
119473,52952,Valois / Sherbrooke,45.550586,-73.555218,1
119475,52953,Sherbrooke / Victor-Bourgeau,45.550904,-73.554805,1
119482,52954,René-Lévesque / Saint-André,45.515517,-73.555863,1
119490,52955,Sherbrooke / Jardin Botanique,45.556173,-73.554189,1
119501,52956,Bourbonnière / Sherbrooke,45.551722,-73.554603,1
119502,52957,Sherbrooke / Bourbonnière,45.551939,-73.554941,1
119514,52958,Sherbrooke / d'Orléans,45.552230,-73.554671,1
119541,52959,Pie-IX / Sherbrooke,45.554625,-73.554254,1
119542,52960,Sherbrooke / Jardin Botanique,45.555574,-73.554583,1
119544,52961,Sherbrooke / Pie-IX,45.554339,-73.554427,1
119547,52962,Sherbrooke / Pie-IX,45.554195,-73.554784,1
119564,52963,Station Beaudry (Ste-Catherine / de la Visitation),45.519156,-73.555444,1
119572,52964,Ontario / Fullum,45.530567,-73.555070,1
119574,52965,Ontario / Fullum,45.530308,-73.555118,1
119582,52966,Station Préfontaine Nord (Hochelaga / Moreau),45.541615,-73.554750,1
119585,52967,Station Préfontaine Sud (Hochelaga / Moreau),45.541735,-73.554433,1
119592,52968,Notre-Dame / Saint-Gabriel,45.506808,-73.555286,1
119594,52969,Notre-Dame / Saint-Laurent,45.506058,-73.555686,1
119602,52970,Wellington / de Nazareth,45.495938,-73.555837,1
119603,52971,de Nazareth / Wellington,45.495653,-73.555969,1
119614,52972,Wellington / Duke,45.495952,-73.555591,1
119616,52973,Duke / Wellington,45.496480,-73.556099,1
119632,52974,Wellington / Queen,45.497750,-73.555469,1
119634,52975,Wellington / Queen,45.497891,-73.555317,1
119641,52976,Berri / Viger,45.512530,-73.554771,1
119648,52977,Berri / Viger,45.512247,-73.554566,1
119653,52978,Sainte-Madeleine / Favard,45.480552,-73.556244,1
119661,52979,Ash / Favard,45.478594,-73.556007,1
119672,52980,René-Lévesque / Amherst,45.516632,-73.554876,1
119673,52981,Amherst / René-Lévesque,45.516505,-73.555136,1
119674,52982,René-Lévesque / Amherst,45.516242,-73.554787,2
119676,52983,Amherst / René-Lévesque,45.516703,-73.555250,1
119681,52984,Viau / Sherbrooke,45.565377,-73.554110,1
119682,52985,Sherbrooke / Viau,45.565581,-73.554461,1
119683,52986,Viau / Sherbrooke,45.565319,-73.554784,1
119684,52987,Sherbrooke / Viau,45.565093,-73.554330,1
119686,52988,Viau / Sherbrooke,45.565614,-73.554894,1
119700,52989,Sherbrooke / Parc Maisonneuve,45.560939,-73.554294,1
119712,52990,Turenne / Lacordaire,45.576583,-73.553262,1
119723,52991,McGill / Wellington,45.499518,-73.555393,1
119732,52993,Ontario / Dufresne,45.531407,-73.554253,1
119734,52994,Ontario / Dufresne,45.531162,-73.554272,1
119773,52995,Saint-Denis / Saint-Antoine,45.511023,-73.554652,1
119774,52996,Saint-Antoine / Saint-Denis,45.510863,-73.554420,1
119791,52997,Saint-Hubert / Viger,45.513229,-73.553893,1
119804,52998,Turenne / Louis-Veuillot,45.576927,-73.552858,1
119812,52999,Station Préfontaine (Hochelaga / Saint-Germain),45.543725,-73.553445,1
119814,53000,Hochelaga / Saint-Germain,45.543472,-73.553363,1
119822,53001,Pierre-De Coubertin / Bourbonnière,45.551345,-73.553238,1
119833,53002,Papineau / De Maisonneuve,45.523269,-73.553975,1
119854,53003,Sainte-Catherine / Alexandre-DeSève,45.521058,-73.553695,1
119862,53004,Turenne / Bossuet,45.578100,-73.552235,1
119871,53005,Langelier / Langelier,45.585496,-73.551246,1
119873,53006,Langelier / Chauvin,45.585604,-73.552165,1
119882,53007,Station Frontenac (Ontario / Frontenac),45.533139,-73.552639,1
119900,53008,Sherbrooke / No 5300,45.568408,-73.552231,1
119921,53009,Station Papineau (Cartier / Sainte-Catherine),45.523808,-73.552750,1
119936,53010,De Lorimier / Logan,45.526331,-73.553387,1
119942,53011,Hochelaga / Davidson,45.545120,-73.552587,1
119944,53012,Hochelaga / Davidson,45.544792,-73.552546,1
12,10258,Station Champ-de-Mars,45.510190,-73.556335,1
120001,53014,Station Frontenac (Frontenac / Ontario),45.532848,-73.552143,1
120024,53015,Station Frontenac (Ontario / du Havre),45.533348,-73.552246,1
120028,53016,Station Frontenac (du Havre / Ontario),45.533157,-73.551485,1
120032,53017,Station Pie-IX (Pie-IX / Pierre-de-Coubertin),45.553866,-73.551741,1
120033,53018,Station Pie-IX (Pie-IX / Pierre-de-Coubertin),45.553626,-73.551944,1
120036,53019,Station Pie-IX (Pie-IX / Pierre-de-Coubertin),45.554088,-73.552579,1
120037,53020,Station Pie-IX (Pierre-de-Coubertin / Pie-IX),45.553326,-73.551964,1
120044,53021,Aylwin / Hochelaga,45.546078,-73.551398,1
120050,53022,Papineau / Dansereau,45.522769,-73.552899,1
120053,53023,Papineau / Sainte-Catherine,45.522614,-73.552565,1
120054,53024,Sainte-Catherine / Papineau,45.522455,-73.552402,1
120062,53025,Perras / Saint-Jean-Baptiste,45.668649,-73.548422,1
120064,53026,Perras / Saint-Jean-Baptiste,45.668127,-73.548979,1
120082,53027,Ontario / Bercy,45.534840,-73.551438,1
120084,53028,Ontario / Bercy,45.534557,-73.551430,1
120104,53029,Le Ber / de la Congrégation,45.481193,-73.553030,1
120113,53030,Sainte-Madeleine / Le Ber,45.480527,-73.553338,1
120122,53031,René-Lévesque / Panet,45.518929,-73.552349,1
120125,53032,René-Lévesque / Panet,45.518804,-73.551999,2
120133,53033,Parthenais / Logan,45.527512,-73.552107,1
120134,53034,Logan / Parthenais,45.527286,-73.551969,1
120141,53035,Station Joliette / (Joliette / Hochelaga),45.546799,-73.551200,1
120142,53036,Station Joliette (Hochelaga / Joliette),45.546951,-73.551472,1
120145,53037,Station Joliette (Hochelaga / Joliette),45.547183,-73.551088,1
120161,53039,de l'Assomption / Sherbrooke,45.570494,-73.550666,1
120162,53040,Sherbrooke / de l'Assomption,45.570687,-73.551030,1
120163,53041,de l'Assomption / Sherbrooke,45.570515,-73.551332,1
120164,53042,Sherbrooke / de l'Assomption,45.570295,-73.550960,1
120166,53043,de l'Assomption / Sherbrooke,45.571123,-73.552604,1
120168,53044,de l'Assomption / Sherbrooke,45.570263,-73.550593,1
120171,53045,De Lorimier / De Maisonneuve,45.525452,-73.551509,1
120172,53046,De Maisonneuve / De Lorimier,45.525610,-73.551697,1
120186,53047,Station Papineau (Cartier / Sainte-Catherine),45.523557,-73.552144,1
120191,53048,Ash / Le Ber,45.478570,-73.552998,1
120193,53049,Ash / Dick-Irvin,45.477662,-73.551496,1
120233,58852,Bridge / Mill,45.486810,-73.552530,2
120236,53050,Bridge / Mill,45.487024,-73.553513,1
120263,53051,Station Papineau (Dorion / Sainte-Catherine),45.523703,-73.551656,1
120302,53052,Hochelaga / Nicolet,45.548511,-73.550521,1
120303,53053,Nicolet / Hochelaga,45.548446,-73.550759,1
120304,53054,Hochelaga / Nicolet,45.548300,-73.550408,1
120311,53055,De Cadillac / De Jumonville,45.577913,-73.549672,1
120313,53056,De Cadillac / De Jumonville,45.577897,-73.549993,1
120321,53057,Langelier / De Renty,45.584872,-73.549355,1
120332,53058,Ontario / Wurtele,45.536584,-73.550278,1
120334,53059,Ontario / Wurtele,45.536255,-73.550301,1
120370,53060,Saint-Jean-Baptiste / Émilie-Du Châtelet,45.666092,-73.546997,1
120390,53061,Sherbrooke / No 5600,45.572203,-73.549672,1
120402,53062,De Maisonneuve / Parthenais,45.526918,-73.550488,1
120403,53063,Parthenais / De Maisonneuve,45.526854,-73.550706,1
120441,53064,De Lorimier / Sainte-Catherine,45.524803,-73.550129,1
120444,53065,Sainte-Catherine / De Lorimier,45.524655,-73.550393,1
120463,53066,Langelier / De Renty,45.584806,-73.549744,1
120471,53067,Frontenac / La Fontaine,45.531822,-73.549723,1
120488,53068,Davidson / de Rouen,45.543852,-73.549177,1
120502,53069,Sherbrooke / Dickson,45.573663,-73.549017,1
120504,53070,Sherbrooke / Dickson,45.573273,-73.548950,1
120512,53071,Hochelaga / d'Orléans,45.550802,-73.549326,1
120514,53072,Hochelaga / d'Orléans,45.550521,-73.549234,1
120534,53073,René-Lévesque / Papineau,45.521038,-73.549921,1
120542,53074,De Maisonneuve / Fullum,45.527964,-73.549527,1
120553,53075,du Havre / La Fontaine,45.532467,-73.549709,1
120573,53076,Aylwin / de Rouen,45.545343,-73.548963,1
120582,53077,Sherbrooke / Lacordaire,45.574876,-73.548198,1
120584,53078,Sherbrooke / Lacordaire,45.574580,-73.548066,1
120594,53079,Sainte-Catherine / Parthenais,45.526035,-73.549099,1
120605,53081,Chauveau / de l'Assomption,45.569833,-73.547826,1
120609,53083,Station Assomption (de l'Assomption / Chauveau),45.569187,-73.546751,1
120611,53084,Joliette / de Rouen,45.545911,-73.548262,1
120621,53085,Pie-IX / Hochelaga,45.552574,-73.547955,1
120622,53086,Hochelaga / Pie-IX,45.552752,-73.548251,1
120623,53087,Pie-IX / Hochelaga,45.552526,-73.548524,1
120624,53088,Hochelaga / Pie-IX,45.552343,-73.548243,1
120632,53089,Ontario / Moreau,45.539713,-73.548359,1
120642,53090,De Maisonneuve / Dufresne,45.529056,-73.548519,1
120652,53091,Perras / Perras,45.670301,-73.544120,1
120661,53092,Frontenac / Logan,45.531220,-73.548302,1
120704,53094,Sainte-Catherine / Fullum,45.527042,-73.548164,1
120721,53096,Langelier / Senneville,45.583947,-73.546532,1
120728,53097,Langelier / Senneville,45.583764,-73.546568,1
120731,53098,Station Cadillac (de Cadillac / Sherbrooke),45.576789,-73.546298,1
120732,53099,Station Cadillac (Sherbrooke / De Cadillac),45.577020,-73.546755,1
