idFeuillet;idPersonne;mtmx;mtmy;SRDOMI;nbPersLogi;facteurPersonne;facteurLogement;age;permis;statut;sexe;SRIDU
71627;71627 1;293479;5047374;4620273;4;37.96;26.39;21;2;3;2;4620273.00
71627;71627 2;293479;5047374;4620273;4;31.5;26.39;25;1;3;2;4620273.00
71627;71627 3;293479;5047374;4620273;4;23.5;26.39;54;2;1;2;4620273.00
71627;71627 4;293479;5047374;4620273;4;26.08;26.39;55;1;1;1;4620273.00
71628;71628 1;298518;5044316;4620178;1;34.68;35.12;69;1;4;1;4620178.00
71639;71639 1;299595;5043422;4620149;1;29.42;27.55;52;1;2;1;4620149.00
71644;71644 1;295381;5040695;4620126;3;19.38;18.66;70;1;1;2;4620126.00
71644;71644 2;295381;5040695;4620126;3;19.38;18.66;70;1;1;2;4620126.00
71644;71644 3;295381;5040695;4620126;3;19.38;18.66;70;1;1;2;4620126.00
71650;71650 1;296455;5037861;4620353;3;20.6;21.46;52;1;1;2;4620353.00
71650;71650 2;296455;5037861;4620353;3;29.34;21.46;53;1;1;1;4620353.00
71650;71650 3;296455;5037861;4620353;3;20.79;21.46;17;2;3;2;4620353.00
71658;71658 1;298082;5040269;4620128;3;24.14;25.91;51;1;1;2;4620128.00
71658;71658 2;298082;5040269;4620128;3;20.77;25.91;61;1;1;1;4620128.00
71658;71658 3;298082;5040269;4620128;3;24.44;25.91;18;1;3;1;4620128.00
71661;71661 1;299577;5043470;4620149;1;35.64;35.12;72;1;4;2;4620149.00
71666;71666 1;296992;5045707;4620249;3;28.09;27.29;32;1;5;2;4620249.00
71666;71666 2;296992;5045707;4620249;3;26.65;27.29;38;1;1;1;4620249.00
71666;71666 3;296992;5045707;4620249;3;25.42;27.29;1;5;6;1;4620249.00
71670;71670 1;298238;5039597;4620128;2;17.2;19.64;52;1;1;1;4620128.00
71670;71670 2;298238;5039597;4620128;2;18.3;19.64;52;2;4;2;4620128.00
71673;71673 1;300233;5043848;4620035;1;44.67;33.16;28;2;1;1;4620035.00
71678;71678 1;301258;5050401;4620191;1;24.93;25.82;51;2;7;2;4620191.00
71681;71681 1;300750;5043320;4620038;4;33.73;33.15;18;2;1;1;4620038.00
71681;71681 2;300750;5043320;4620038;4;31.26;33.15;36;2;5;2;4620038.00
71681;71681 3;300750;5043320;4620038;4;38.83;33.15;10;5;3;2;4620038.00
71681;71681 4;300750;5043320;4620038;4;37.06;33.15;7;5;3;2;4620038.00
71684;71684 1;293035;5048479;4620275;2;18.63;19.32;55;1;5;2;4620275.00
71684;71684 2;293035;5048479;4620275;2;21.71;19.32;86;2;4;2;4620275.00
71695;71695 1;293459;5046631;4620264.01;3;19.44;18.41;40;1;1;2;4620264.01
71695;71695 2;293459;5046631;4620264.01;3;16.11;18.41;50;1;1;1;4620264.01
71695;71695 3;293459;5046631;4620264.01;3;19.77;18.41;3;5;6;1;4620264.01
71699;71699 1;291615;5035796;4620382.02;2;27.6;28.75;44;1;1;1;4620382.02
71699;71699 2;291615;5035796;4620382.02;2;31.69;28.75;74;2;4;2;4620382.02
71700;71700 1;297611;5043052;4620171;1;35.64;35.12;73;2;4;2;4620171.00
71701;71701 1;293739;5041685;4620401;1;32.62;33.71;82;2;4;2;4620401.00
71703;71703 1;296810;5045023;4620209;6;29.88;30.7;40;2;7;2;4620209.00
71703;71703 2;296810;5045023;4620209;6;27.86;30.7;50;1;1;1;4620209.00
71703;71703 3;296810;5045023;4620209;6;32.49;30.7;12;5;3;2;4620209.00
71703;71703 4;296810;5045023;4620209;6;37.66;30.7;6;5;3;1;4620209.00
71703;71703 5;296810;5045023;4620209;6;23.22;30.7;15;5;3;2;4620209.00
71703;71703 6;296810;5045023;4620209;6;34.79;30.7;13;5;3;1;4620209.00
71707;71707 1;301767;5044984;4620021;1;31.62;33.16;28;1;1;2;4620021.00
71738;71738 1;296317;5046281;4620249;1;22.74;23.45;57;2;2;2;4620249.00
71747;71747 1;295965;5039488;4620115.02;2;29.88;30.37;33;1;1;2;4620115.02
71747;71747 2;295965;5039488;4620115.02;2;34.8;30.37;33;1;1;1;4620115.02
71770;71770 1;291680;5037426;4620383.02;1;33.8;30.67;84;2;7;2;4620383.02
71771;71771 1;295643;5039491;4620127.01;1;40.57;35.06;27;1;1;2;4620127.01
71782;71782 1;292807;5035736;4620098;1;45.17;35.86;27;2;1;1;4620098.00
71791;71791 1;297684;5037683;4620081;2;20.38;19.94;84;2;4;1;4620081.00
71791;71791 2;297684;5037683;4620081;2;19.52;19.94;81;2;4;2;4620081.00
71803;71803 1;299477;5043809;4620151;2;27.46;29.77;34;1;1;2;4620151.00
71803;71803 2;299477;5043809;4620151;2;33.27;29.77;33;1;1;1;4620151.00
71804;71804 1;302345;5045852;4620018;2;15.72;18.37;65;1;4;1;4620018.00
71804;71804 2;302345;5045852;4620018;2;16.93;18.37;64;2;4;2;4620018.00
71815;71815 1;298562;5047584;4620198;2;23.06;28.09;31;1;1;1;4620198.00
71815;71815 2;298562;5047584;4620198;2;24.82;28.09;32;1;1;2;4620198.00
71825;71825 1;298036;5045535;4620204;3;29.31;26.24;28;1;3;2;4620204.00
71825;71825 2;298036;5045535;4620204;3;21.54;26.24;31;1;1;1;4620204.00
71825;71825 3;298036;5045535;4620204;3;25.49;26.24;1;5;6;1;4620204.00
71829;71829 1;297295;5045818;4620203;5;20.96;21.3;50;1;1;2;4620203.00
71829;71829 2;297295;5045818;4620203;5;22.25;21.3;49;1;5;1;4620203.00
71829;71829 3;297295;5045818;4620203;5;28.02;21.3;22;1;3;1;4620203.00
71829;71829 4;297295;5045818;4620203;5;28.02;21.3;20;1;5;1;4620203.00
71829;71829 5;297295;5045818;4620203;5;17.76;21.3;17;1;5;1;4620203.00
71830;71830 1;299218;5046666;4620185;1;27.52;24.69;74;2;4;1;4620185.00
71840;71840 1;297742;5045411;4620204;3;12.54;15.75;63;1;4;1;4620204.00
71840;71840 2;297742;5045411;4620204;3;15.1;15.75;65;2;4;2;4620204.00
71840;71840 3;297742;5045411;4620204;3;15.58;15.75;92;2;7;2;4620204.00
71927;71927 1;301612;5045050;4620025;2;26.52;22.7;46;1;1;1;4620025.00
71927;71927 2;301612;5045050;4620025;2;18.82;22.7;32;1;1;1;4620025.00
71932;71932 1;297770;5045179;4620205;1;48.49;34.29;25;1;3;1;4620205.00
71939;71939 1;293607;5042862;4620404;2;32.08;26.04;77;1;1;1;4620404.00
71939;71939 2;293607;5042862;4620404;2;30.31;26.04;69;1;4;2;4620404.00
71949;71949 1;290490;5043750;4620283.01;2;22.2;21.56;75;2;4;1;4620283.01
71949;71949 2;290490;5043750;4620283.01;2;24.23;21.56;73;2;4;2;4620283.01
71969;71969 1;297891;5037847;4620081;2;12.71;17.18;60;1;1;2;4620081.00
71969;71969 2;297891;5037847;4620081;2;15.21;17.18;68;1;1;2;4620081.00
71976;71976 1;290592;5044440;4620282;2;20.07;19.01;44;1;1;2;4620282.00
71976;71976 2;290592;5044440;4620282;2;21.25;19.01;42;1;1;1;4620282.00
71987;71987 1;297202;5045557;4620206;1;24.42;24.69;83;2;4;2;4620206.00
71995;71995 1;299779;5045911;4620187.02;2;23.06;28.09;32;1;1;1;4620187.02
71995;71995 2;299779;5045911;4620187.02;2;27.96;28.09;35;1;1;1;4620187.02
71997;71997 1;301273;5045284;4620026;2;33.56;26.33;38;1;1;1;4620026.00
71997;71997 2;301273;5045284;4620026;2;20.21;26.33;31;1;1;2;4620026.00
72022;72022 1;295463;5036651;4620103;4;26.37;23.61;44;1;1;2;4620103.00
72022;72022 2;295463;5036651;4620103;4;23.61;23.61;45;1;1;1;4620103.00
72022;72022 3;295463;5036651;4620103;4;20.07;23.61;18;1;7;2;4620103.00
72022;72022 4;295463;5036651;4620103;4;21.24;23.61;15;5;3;1;4620103.00
72037;72037 1;294351;5039126;4620112.02;2;34.8;30.37;34;1;1;1;4620112.02
72037;72037 2;294351;5039126;4620112.02;2;35.14;30.37;27;1;1;2;4620112.02
72043;72043 1;293898;5038226;4620111;4;36.54;33.23;41;1;1;1;4620111.00
72043;72043 2;293898;5038226;4620111;4;32.98;33.23;38;1;1;2;4620111.00
72043;72043 3;293898;5038226;4620111;4;34.66;33.23;8;5;3;1;4620111.00
72043;72043 4;293898;5038226;4620111;4;34.66;33.23;6;5;3;1;4620111.00
72048;72048 1;299013;5046759;4620201;1;24.42;24.69;88;2;4;2;4620201.00
72059;72059 1;301351;5048684;4620012.02;1;33.49;34.08;37;1;1;1;4620012.02
72078;72078 1;293449;5045402;4620266;1;30.18;29.31;78;2;4;1;4620266.00
72092;72092 1;297267;5046457;4620251.01;1;21.63;21.16;84;2;4;2;4620251.01
72108;72108 1;288798;5043775;4620285;1;23.01;25.84;50;1;1;2;4620285.00
72111;72111 1;297028;5034549;4620092;1;35.39;35.59;32;1;1;1;4620092.00
72114;72114 1;289688;5043624;4620283.01;1;23.03;29.31;66;2;1;1;4620283.01
72135;72135 1;295163;5038058;4620109;7;34.08;31.79;43;1;7;2;4620109.00
72135;72135 2;295163;5038058;4620109;7;27.84;31.79;54;1;1;1;4620109.00
72135;72135 3;295163;5038058;4620109;7;26.29;31.79;15;5;3;2;4620109.00
72135;72135 4;295163;5038058;4620109;7;34.55;31.79;13;5;3;2;4620109.00
72135;72135 5;295163;5038058;4620109;7;35.41;31.79;9;5;3;2;4620109.00
72135;72135 6;295163;5038058;4620109;7;25.48;31.79;61;1;2;1;4620109.00
72135;72135 7;295163;5038058;4620109;7;33.01;31.79;75;2;4;2;4620109.00
72146;72146 1;296417;5037553;4620353;5;54.02;47.85;38;1;1;2;4620353.00
72146;72146 2;296417;5037553;4620353;5;48.27;47.85;41;1;1;1;4620353.00
72146;72146 3;296417;5037553;4620353;5;44.37;47.85;16;2;3;1;4620353.00
72146;72146 4;296417;5037553;4620353;5;46.35;47.85;14;5;3;2;4620353.00
72146;72146 5;296417;5037553;4620353;5;57.92;47.85;6;5;3;1;4620353.00
72178;72178 1;299014;5046958;4620199;1;20.98;27.03;60;1;4;2;4620199.00
72197;72197 1;301789;5044796;4620021;1;31.13;26.84;72;2;4;1;4620021.00
72200;72200 1;300447;5043164;4620037;1;24.64;26.2;56;1;4;1;4620037.00
72203;72203 1;297193;5034180;4620090;1;32.82;25.18;42;1;1;1;4620090.00
72217;72217 1;297794;5044836;4620208;1;31.59;32.22;82;2;4;2;4620208.00
72248;72248 1;293703;5048146;4620274;1;23.01;25.84;50;1;1;2;4620274.00
72261;72261 1;301109;5045725;4620029;3;20.83;22.09;38;1;1;2;4620029.00
72261;72261 2;301109;5045725;4620029;3;25.81;22.09;49;2;1;1;4620029.00
72261;72261 3;301109;5045725;4620029;3;24.1;22.09;13;5;3;1;4620029.00
72269;72269 1;303024;5047846;4620009;3;21.08;24.38;33;1;1;2;4620009.00
72269;72269 2;303024;5047846;4620009;3;31.96;24.38;11;5;3;1;4620009.00
72269;72269 3;303024;5047846;4620009;3;23.59;24.38;8;5;3;1;4620009.00
72274;72274 1;298521;5044060;4620177;3;29.94;29.84;46;1;1;1;4620177.00
72274;72274 2;298521;5044060;4620177;3;26.4;29.84;50;2;2;2;4620177.00
72274;72274 3;298521;5044060;4620177;3;24.95;29.84;18;2;2;1;4620177.00
72280;72280 1;302006;5050623;4620192;2;24.41;22.88;70;1;4;1;4620192.00
72280;72280 2;302006;5050623;4620192;2;26.19;22.88;71;1;4;2;4620192.00
72297;72297 1;303086;5052036;4620003;3;21.3;18.47;44;1;1;2;4620003.00
72297;72297 2;303086;5052036;4620003;3;19.51;18.47;47;1;1;1;4620003.00
72297;72297 3;303086;5052036;4620003;3;19.82;18.47;6;5;3;2;4620003.00
72306;72306 1;292660;5041685;4620403;1;39.24;33.71;68;1;4;2;4620403.00
72311;72311 1;298434;5043715;4620175;1;39.52;43.13;38;1;1;1;4620175.00
72327;72327 1;296222;5045625;4620242;5;23.15;30.7;50;2;5;2;4620242.00
72327;72327 2;296222;5045625;4620242;5;36.77;30.7;22;2;3;2;4620242.00
72327;72327 3;296222;5045625;4620242;5;23.22;30.7;18;1;3;2;4620242.00
72327;72327 4;296222;5045625;4620242;5;32.49;30.7;10;5;3;2;4620242.00
72327;72327 5;296222;5045625;4620242;5;27.86;30.7;54;1;2;1;4620242.00
72354;72354 1;301789;5044796;4620021;1;31.13;26.84;74;1;4;1;4620021.00
72363;72363 1;291622;5044149;4620268.01;3;26.3;26.01;18;2;3;2;4620268.01
72363;72363 2;291622;5044149;4620268.01;3;29.08;26.01;43;1;1;1;4620268.01
72363;72363 3;291622;5044149;4620268.01;3;27.46;26.01;42;1;1;2;4620268.01
72374;72374 1;293712;5045035;4620266;3;23.08;18.41;47;1;1;1;4620266.00
72374;72374 2;293712;5045035;4620266;3;20.34;18.41;47;1;1;2;4620266.00
72374;72374 3;293712;5045035;4620266;3;20.76;18.41;10;5;3;1;4620266.00
72375;72375 1;293978;5036644;4620100;1;45.17;35.86;28;1;2;1;4620100.00
72377;72377 1;292333;5037250;4620382.01;1;33.8;30.67;75;1;4;2;4620382.01
72396;72396 1;299438;5037538;4620075;1;35.39;35.59;32;2;1;1;4620075.00
72401;72401 1;301141;5046760;4620014.01;1;25.46;33.16;30;1;1;2;4620014.01
72405;72405 1;299209;5046024;4620185;2;31.37;28.09;29;2;1;2;4620185.00
72405;72405 2;299209;5046024;4620185;2;39.72;28.09;29;1;1;1;4620185.00
72406;72406 1;296990;5047123;4620253;2;17.96;21.11;52;1;1;1;4620253.00
72406;72406 2;296990;5047123;4620253;2;20.03;21.11;52;2;1;2;4620253.00
72412;72412 1;299547;5048447;4620196;1;24.42;24.69;76;2;4;2;4620196.00
72414;72414 1;296272;5043529;4620217;1;39.56;35.8;38;1;1;1;4620217.00
72445;72445 1;294854;5039920;4620123;1;28.54;25.95;40;1;1;1;4620123.00
72483;72483 1;293395;5045524;4620265;2;18.33;19.01;55;1;4;2;4620265.00
72483;72483 2;293395;5045524;4620265;2;16.63;19.01;51;1;1;1;4620265.00
72484;72484 1;295261;5044413;4620231;2;17.42;23.09;52;1;1;2;4620231.00
72484;72484 2;295261;5044413;4620231;2;27.3;23.09;79;2;4;1;4620231.00
72489;72489 1;293543;5043541;4620223.01;1;32.09;35.8;35;1;1;2;4620223.01
72490;72490 1;294509;5039667;4620117;1;28.27;25.95;48;1;1;1;4620117.00
72510;72510 1;291459;5044106;4620268.01;2;41.52;28.72;22;2;1;1;4620268.01
72510;72510 2;291459;5044106;4620268.01;2;41.31;28.72;24;2;3;2;4620268.01
72514;72514 1;299592;5049099;4620195.02;1;32.77;28.63;78;2;4;2;4620195.02
72526;72526 1;298663;5045395;4620182;1;30.3;34.29;34;1;1;2;4620182.00
72536;72536 1;297805;5038297;4620351;1;29.15;25.6;76;1;4;2;4620351.00
72540;72540 1;294589;5041834;4620400;2;17.48;17.02;52;1;1;1;4620400.00
72540;72540 2;294589;5041834;4620400;2;15.42;17.02;45;1;1;2;4620400.00
72550;72550 1;295639;5038188;4620109;1;22.72;25.95;52;1;1;1;4620109.00
72558;72558 1;298287;5037185;4620079;4;21.8;17.41;48;1;1;1;4620079.00
72558;72558 2;298287;5037185;4620079;4;18.17;17.41;41;1;1;2;4620079.00
72558;72558 3;298287;5037185;4620079;4;18.28;17.41;9;5;3;2;4620079.00
72558;72558 4;298287;5037185;4620079;4;18.28;17.41;7;5;3;2;4620079.00
72568;72568 1;295711;5040718;4620126;1;28.63;27.57;91;2;4;2;4620126.00
72574;72574 1;295989;5041730;4620362;3;17.71;17.33;55;1;7;2;4620362.00
72574;72574 2;295989;5041730;4620362;3;16.39;17.33;49;1;1;1;4620362.00
72574;72574 3;295989;5041730;4620362;3;14.16;17.33;13;5;3;2;4620362.00
72575;72575 1;303315;5051872;4620002;2;25.07;27.24;32;1;3;1;4620002.00
72575;72575 2;303315;5051872;4620002;2;33.4;27.24;29;1;1;1;4620002.00
72593;72593 1;297742;5041786;4620164;1;23.15;27.55;58;1;7;2;4620164.00
72607;72607 1;298077;5045365;4620204;1;26.59;27.03;50;1;4;2;4620204.00
72616;72616 1;300473;5042764;4620047;2;29.64;23.25;39;1;7;1;4620047.00
72616;72616 2;300473;5042764;4620047;2;24.34;23.25;72;1;4;2;4620047.00
72621;72621 1;294824;5041303;4620124;1;31.96;27.57;72;1;4;1;4620124.00
72633;72633 1;297696;5036706;4620084;3;23.09;18.44;45;1;1;1;4620084.00
72633;72633 2;297696;5036706;4620084;3;19.24;18.44;44;1;1;2;4620084.00
72633;72633 3;297696;5036706;4620084;3;19.31;18.44;35;3;1;1;4620084.00
72651;72651 1;297302;5047621;4620254;1;19.95;23.45;51;1;5;1;4620254.00
72677;72677 1;292887;5038161;4620370;2;18;23.34;43;1;5;2;4620370.00
72677;72677 2;292887;5038161;4620370;2;25.19;23.34;38;1;1;1;4620370.00
72692;72692 1;298958;5037845;4620078;2;14.67;17.64;61;1;1;1;4620078.00
72692;72692 2;298958;5037845;4620078;2;15.04;17.64;54;1;1;2;4620078.00
72704;72704 1;300960;5046163;4620014.01;2;24.71;21.31;72;1;4;1;4620014.01
72704;72704 2;300960;5046163;4620014.01;2;22.31;21.31;72;2;4;2;4620014.01
72713;72713 1;293520;5048765;4620274;2;17.52;21.56;66;1;4;2;4620274.00
72713;72713 2;293520;5048765;4620274;2;16.94;21.56;68;1;4;1;4620274.00
72774;72774 1;294841;5045487;4620239;1;33.43;28.18;47;1;1;1;4620239.00
72786;72786 1;298213;5044375;4620178;1;27.64;27.55;49;1;1;1;4620178.00
72791;72791 1;301884;5049103;4620011;1;19.72;25.82;60;2;4;2;4620011.00
72795;72795 1;288763;5043197;4620286;3;42.88;30.37;27;1;3;1;4620286.00
72795;72795 2;288763;5043197;4620286;3;26.57;30.37;54;1;4;1;4620286.00
72795;72795 3;288763;5043197;4620286;3;27.05;30.37;50;2;4;2;4620286.00
72799;72799 1;300896;5044790;4620028;1;34.29;26.2;41;1;3;1;4620028.00
72819;72819 1;296856;5034968;4620092;3;23.86;30.73;58;2;1;2;4620092.00
72819;72819 2;296856;5034968;4620092;3;25.56;30.73;60;1;1;1;4620092.00
72819;72819 3;296856;5034968;4620092;3;51.19;30.73;24;1;3;1;4620092.00
72823;72823 1;296847;5045799;4620249;2;19.47;19.04;90;2;4;2;4620249.00
72823;72823 2;296847;5045799;4620249;2;19.47;19.04;70;2;4;2;4620249.00
72824;72824 1;300115;5038174;4620073;2;17.66;19.94;67;2;7;2;4620073.00
72824;72824 2;300115;5038174;4620073;2;20.38;19.94;70;2;4;1;4620073.00
72826;72826 1;296341;5037244;4620108;1;30.35;27.94;73;2;5;2;4620108.00
72830;72830 1;300210;5049475;4620195.02;1;32.77;28.63;92;2;4;2;4620195.02
72835;72835 1;295936;5036822;4620096;2;24.94;29.34;19;2;2;2;4620096.00
72835;72835 2;295936;5036822;4620096;2;31.21;29.34;50;1;1;2;4620096.00
72845;72845 1;302305;5046040;4620017;1;24.64;26.2;55;1;1;1;4620017.00
72860;72860 1;294963;5044964;4620236;2;22.04;24.86;33;2;1;2;4620236.00
72860;72860 2;294963;5044964;4620236;2;22.66;24.86;30;1;1;1;4620236.00
72862;72862 1;293831;5047733;4620263;1;22.74;23.45;57;2;4;2;4620263.00
72874;72874 1;294687;5038601;4620113;3;32.32;25.91;58;1;7;2;4620113.00
72874;72874 2;294687;5038601;4620113;3;27.68;25.91;21;1;3;2;4620113.00
72874;72874 3;294687;5038601;4620113;3;24.44;25.91;18;1;3;1;4620113.00
72888;72888 1;293980;5043228;4620223.02;2;21.73;19.57;59;1;5;1;4620223.02
72888;72888 2;293980;5043228;4620223.02;2;23.03;19.57;48;2;1;2;4620223.02
72895;72895 1;293192;5046699;4620272;2;27.6;28.72;35;1;1;2;4620272.00
72895;72895 2;293192;5046699;4620272;2;27.41;28.72;13;5;3;2;4620272.00
72903;72903 1;298705;5044251;4620178;2;33.27;29.77;32;1;3;1;4620178.00
72903;72903 2;298705;5044251;4620178;2;43.83;29.77;24;1;3;1;4620178.00
72905;72905 1;299956;5045950;4620187.02;2;23.06;28.09;32;1;1;1;4620187.02
72905;72905 2;299956;5045950;4620187.02;2;24.82;28.09;30;1;1;2;4620187.02
72910;72910 1;300056;5046033;4620188.02;2;26.06;19.94;40;1;1;1;4620188.02
72910;72910 2;300056;5046033;4620188.02;2;26.37;19.94;40;2;1;2;4620188.02
72914;72914 1;291448;5044132;4620268.01;1;23.01;25.84;50;1;4;2;4620268.01
72915;72915 1;293810;5036823;4620101.02;2;15.34;19.54;68;2;4;2;4620101.02
72915;72915 2;293810;5036823;4620101.02;2;20.22;19.54;71;1;4;1;4620101.02
72921;72921 1;300222;5045910;4620188.02;2;20.28;19.94;45;2;1;2;4620188.02
72921;72921 2;300222;5045910;4620188.02;2;17.5;19.94;50;2;1;1;4620188.02
72936;72936 1;301529;5048183;4620013;1;24.93;25.82;51;1;1;2;4620013.00
72937;72937 1;297712;5041962;4620163;2;27.28;29.77;36;1;1;1;4620163.00
72937;72937 2;297712;5041962;4620163;2;25.22;29.77;36;1;1;2;4620163.00
72949;72949 1;297174;5044040;4620210;1;31.59;32.22;85;2;4;2;4620210.00
72961;72961 1;297648;5042768;4620171;2;18.12;17.86;85;2;4;1;4620171.00
72961;72961 2;297648;5042768;4620171;2;18.12;17.86;83;2;4;2;4620171.00
72968;72968 1;296039;5047493;4620257;3;26.41;27.29;35;1;5;2;4620257.00
72968;72968 2;296039;5047493;4620257;3;26.65;27.29;35;1;1;1;4620257.00
72968;72968 3;296039;5047493;4620257;3;25.42;27.29;3;5;6;1;4620257.00
72989;72989 1;298958;5037845;4620078;1;18.62;25.18;63;1;1;2;4620078.00
72992;72992 1;298468;5042469;4620139;3;16.32;17.9;42;1;5;2;4620139.00
72992;72992 2;298468;5042469;4620139;3;16.4;17.9;35;1;1;1;4620139.00
72992;72992 3;298468;5042469;4620139;3;17.03;17.9;4;5;6;1;4620139.00
73019;73019 1;291568;5045349;4620280;2;25.54;28.72;33;1;1;2;4620280.00
73019;73019 2;291568;5045349;4620280;2;33.47;28.72;35;1;1;1;4620280.00
73025;73025 1;292159;5035549;4620381;1;34.26;30.67;99;2;4;1;4620381.00
73026;73026 1;294201;5040333;4620122;1;32.37;25.95;57;1;2;2;4620122.00
73038;73038 1;299820;5044100;4620152;1;39.78;43.13;30;2;3;2;4620152.00
73092;73092 1;297540;5035785;4620087;2;16.91;17.64;58;1;5;1;4620087.00
73092;73092 2;297540;5035785;4620087;2;13.7;17.64;56;2;5;2;4620087.00
73093;73093 1;297621;5038099;4620351;2;15.74;20.94;66;2;4;2;4620351.00
73093;73093 2;297621;5038099;4620351;2;17.1;20.94;69;1;4;1;4620351.00
73098;73098 1;294083;5043126;4620222;3;29.55;27.2;27;2;7;2;4620222.00
73098;73098 2;294083;5043126;4620222;3;22.44;27.2;2;5;6;1;4620222.00
73098;73098 3;294083;5043126;4620222;3;22.44;27.2;0;5;6;1;4620222.00
73127;73127 1;303824;5051026;4620005;1;22.51;28.63;68;2;4;2;4620005.00
73130;73130 1;300709;5045185;4620031;2;19.23;18.37;90;2;4;2;4620031.00
73130;73130 2;300709;5045185;4620031;2;16.93;18.37;60;1;4;2;4620031.00
73134;73134 1;295976;5042505;4620365;2;25.23;26.94;31;1;1;2;4620365.00
73134;73134 2;295976;5042505;4620365;2;27.11;26.94;42;1;1;1;4620365.00
73136;73136 1;303188;5052485;4620003;1;24.93;25.82;54;1;4;2;4620003.00
73140;73140 1;301847;5047782;4620010;1;29.77;25.82;40;2;7;2;4620010.00
73163;73163 1;294653;5046070;4620264.02;1;23.01;25.84;53;1;1;2;4620264.02
73173;73173 1;300692;5045035;4620031;1;24.27;26.2;44;1;5;2;4620031.00
73174;73174 1;303609;5052152;4620002;1;32.77;28.63;70;1;4;2;4620002.00
73192;73192 1;296986;5042835;4620170;2;17.07;17.86;47;2;1;2;4620170.00
73192;73192 2;296986;5042835;4620170;2;15.8;17.86;52;1;4;2;4620170.00
73194;73194 1;297924;5042264;4620163;1;27.64;27.55;47;1;2;1;4620163.00
73205;73205 1;291190;5044176;4620268.01;3;27.28;30.68;30;1;3;2;4620268.01
73205;73205 2;291190;5044176;4620268.01;3;32.37;30.68;33;1;3;1;4620268.01
73205;73205 3;291190;5044176;4620268.01;3;34.68;30.68;4;5;6;2;4620268.01
73222;73222 1;295727;5045774;4620240;2;28.26;29.66;59;2;1;2;4620240.00
73222;73222 2;295727;5045774;4620240;2;22.44;29.66;18;2;3;2;4620240.00
73235;73235 1;299007;5047968;4620197;1;20.98;27.03;60;2;1;2;4620197.00
73242;73242 1;288845;5043567;4620285;4;29.15;26.39;47;1;1;2;4620285.00
73242;73242 2;288845;5043567;4620285;4;26.08;26.39;58;1;1;1;4620285.00
73242;73242 3;288845;5043567;4620285;4;18.55;26.39;19;2;3;1;4620285.00
73242;73242 4;288845;5043567;4620285;4;29.76;26.39;13;5;3;1;4620285.00
73258;73258 1;296595;5037845;4620353;2;26.18;27.27;53;1;2;2;4620353.00
73258;73258 2;296595;5037845;4620353;2;26.79;27.27;7;5;3;2;4620353.00
73267;73267 1;296072;5043935;4620218;1;31.59;32.22;81;2;4;2;4620218.00
73271;73271 1;296612;5046712;4620251.01;2;17.89;18.86;50;1;1;2;4620251.01
73271;73271 2;296612;5046712;4620251.01;2;19.28;18.86;80;2;4;2;4620251.01
73276;73276 1;296312;5046320;4620250;2;20.03;21.11;50;1;1;2;4620250.00
73276;73276 2;296312;5046320;4620250;2;17.96;21.11;50;1;1;1;4620250.00
73289;73289 1;296936;5034172;4620090;1;32.82;25.18;40;1;1;1;4620090.00
73296;73296 1;293255;5046778;4620272;2;18.33;19.01;59;1;1;2;4620272.00
73296;73296 2;293255;5046778;4620272;2;18.45;19.01;63;1;1;1;4620272.00
73301;73301 1;293055;5047875;4620273;1;23.82;29.31;65;1;4;2;4620273.00
73302;73302 1;303006;5052124;4620003;3;34.14;25.48;24;1;1;2;4620003.00
73302;73302 2;303006;5052124;4620003;3;22.97;25.48;54;1;1;1;4620003.00
73302;73302 3;303006;5052124;4620003;3;29.17;25.48;77;2;4;2;4620003.00
73317;73317 1;293385;5048235;4620274;3;29.48;30.68;36;2;7;2;4620274.00
73317;73317 2;293385;5048235;4620274;3;29.28;30.68;13;5;3;2;4620274.00
73317;73317 3;293385;5048235;4620274;3;34.3;30.68;40;1;1;1;4620274.00
73321;73321 1;294427;5037749;4620370;3;17.55;15.62;19;1;3;2;4620370.00
73321;73321 2;294427;5037749;4620370;3;12.97;15.62;23;1;3;1;4620370.00
73321;73321 3;294427;5037749;4620370;3;16.74;15.62;70;2;1;2;4620370.00
73344;73344 1;294111;5037422;4620102;3;24.52;24.71;38;2;3;1;4620102.00
73344;73344 2;294111;5037422;4620102;3;21.69;24.71;37;2;3;2;4620102.00
73344;73344 3;294111;5037422;4620102;3;22.14;24.71;9;5;3;2;4620102.00
73349;73349 1;297726;5046357;4620202;1;32.55;34.29;35;1;7;2;4620202.00
