idFeuillet;lng;lat;SRIDU;mtmx;mtmy;popLogi;facteurLogement;popPonderee;1kmCountBIXIstops;500mCountBIXIstops;1kmCountBIXIcapacity;500mCountBIXIcapacity;1kmCountAMTstops;500mCountAMTstops;1kmCountAMTcountStopTimes;500mCountAMTcountStopTimes;1kmCountSTMstops;500mCountSTMstops;1kmCountSTMcountStopTimes;500mCountSTMcountStopTimes;1kmCountSTMcountStopTimesSemaine;500mCountSTMcountStopTimesSemaine;1kmCountSTMcountStopTimesSamedi;500mCountSTMcountStopTimesSamedi;1kmCountSTMcountStopTimesDimanche;500mCountSTMcountStopTimesDimanche
20900;-73.63744249;45.51663946;4620400.00;294062;5041867;2;17.02;34;0;0;0;0;2;1;244;122;65;10;34641;4523;7851;1000;6936;897;6338;842
61982;-73.64745089;45.47216567;4620380.00;293271;5036926;1;30.67;30.7;0;0;0;0;0;0;0;0;81;22;52508;12593;13658;3188;10437;2511;9268;2240
33036;-73.55977255;45.4787061;4620074.00;300127;5037644;1;25.18;25.2;8;3;146;60;0;0;0;0;76;22;48241;17173;9799;3479;10209;3640;9387;3338
186236;-73.60309213;45.45563909;4620093.00;296737;5035084;2;17.64;35.3;2;1;30;15;0;0;0;0;55;10;22255;4460;4884;890;4486;870;4295;900
97239;-73.65556461;45.46938337;4620380.00;292636;5036618;2;24.15;48.3;0;0;0;0;0;0;0;0;79;12;48505;5295;12681;1475;9438;1044;8676;880
141161;-73.58312556;45.52854279;4620159.00;298307;5043184;2;17.86;35.7;46;12;803;239;0;0;0;0;130;40;77125;26011;19223;6623;15621;5154;13825;4680
22371;-73.67364317;45.55515722;4620279.00;291243;5046153;3;18.41;55.2;2;1;34;19;0;0;0;0;63;16;51296;15637;14447;4388;9923;3048;8488;2563
107651;-73.61753937;45.57823745;4620259.00;295627;5048710;4;22.85;91.4;0;0;0;0;0;0;0;0;43;10;27362;11710;7997;3403;5078;2180;4291;1797
148779;-73.58017355;45.47819869;4620079.00;298532;5037589;1;28.46;28.5;12;3;226;58;0;0;0;0;101;30;48455;15423;11030;3548;9740;3112;9183;2881
113980;-73.59405407;45.51805118;4620164.00;297452;5042019;2;17.86;35.7;26;7;495;127;0;0;0;0;79;37;65482;29998;17102;7993;13254;5848;11480;5247
78945;-73.51401334;45.61059191;4620002.00;303707;5052299;2;20.63;41.3;0;0;0;0;0;0;0;0;40;22;29544;14786;7113;3586;5754;2866;5491;2744
69304;-73.55216849;45.52743632;4620038.00;300725;5043059;1;26.84;26.8;21;7;350;134;0;0;0;0;104;38;60513;20780;14320;4457;12080;4219;11129;3978
110016;-73.66197049;45.55368064;4620279.00;292154;5045987;2;21.56;43.1;4;1;49;15;1;0;8;0;121;31;85318;22115;24163;6310;16276;4323;14225;3744
77119;-73.58917291;45.52338215;4620162.00;297834;5042611;1;27.55;27.6;40;13;719;231;0;0;0;0;127;40;88738;32143;22723;8252;18178;6751;15684;5623
261239;-73.59557149;45.45411588;4620092.00;297325;5034914;2;17.18;34.4;3;1;49;15;0;0;0;0;68;24;31239;9233;7163;2019;6175;1826;5967;1796
209578;-73.55394282;45.53542607;4620034.00;300587;5043947;3;20.25;60.8;21;5;351;65;0;0;0;0;113;28;70737;20726;16737;4486;14203;4185;13021;4001
94546;-73.53066558;45.55944231;4620015.00;302406;5046615;3;17.97;53.9;4;2;83;41;0;0;0;0;53;21;21111;7824;4691;1720;4255;1596;4025;1482
72374;-73.64199406;45.54514078;4620266.00;293712;5045035;3;18.41;55.2;8;1;92;19;0;0;0;0;111;42;51580;25160;14686;7496;10164;4833;8582;4079
188635;-73.62357183;45.51268701;4620125.00;295145;5041426;1;25.95;26;8;2;167;26;1;0;122;0;94;15;62200;9754;15557;2634;12287;1858;11368;1754
77454;-73.53543736;45.61083022;4620194.00;302036;5052326;3;18.47;55.4;0;0;0;0;0;0;0;0;64;11;52535;7651;12215;1757;10775;1532;9431;1414
106506;-73.59150305;45.53147886;4620173.00;297653;5043511;1;35.12;35.1;33;8;568;136;0;0;0;0;100;27;50957;15144;13758;3809;10149;2984;8827;2713
56858;-73.55024287;45.47830576;4620072.00;300872;5037599;1;28.46;28.5;1;0;19;0;0;0;0;0;39;13;25114;8870;5310;1826;5283;1896;4823;1716
201819;-73.52358509;45.59738987;4620007.00;302960;5050832;1;25.82;25.8;0;0;0;0;0;0;0;0;87;13;81563;16395;19247;3875;16210;3178;15086;3096
126176;-73.54727563;45.55505445;4620014.01;301109;5046128;1;26.2;26.2;11;3;241;81;0;0;0;0;107;20;60855;13169;14312;3182;12165;2608;10805;2265
224121;-73.60527087;45.53394156;4620217.00;296578;5043786;2;22.37;44.7;29;9;458;175;0;0;0;0;118;29;73898;20824;18966;5384;15265;4448;13143;3664
86491;-73.57060952;45.52201838;4620144.00;299284;5042458;2;17.86;35.7;45;10;808;175;0;0;0;0;132;38;71833;14735;18479;4234;14583;2922;12593;2447
36461;-73.61371713;45.55732021;4620249.00;295922;5046385;2;19.04;38.1;6;1;76;15;0;0;0;0;112;40;61512;19918;15622;4567;11828;3956;10648;3657
161243;-73.51038475;45.60922456;4620001.00;303990;5052147;2;27.24;54.5;0;0;0;0;0;0;0;0;38;22;26181;14372;6196;3400;5119;2814;4892;2684
132111;-73.55102938;45.57019704;4620013.00;300817;5047811;1;28.63;28.6;4;1;72;15;0;0;0;0;77;18;36058;8181;9089;1787;7071;1622;6560;1588
120431;-73.52028925;45.59290036;4620006.00;303217;5050333;2;27.24;54.5;0;0;0;0;0;0;0;0;58;14;41803;10415;9783;2441;8102;2016;7958;1984
37822;-73.6066107;45.55186506;4620249.00;296476;5045778;4;25.07;100.3;15;4;198;60;0;0;0;0;127;33;58114;14141;13071;3023;11610;2836;10831;2726
62776;-73.53228078;45.5839353;4620011.00;302281;5049337;6;28.69;172.1;0;0;0;0;0;0;0;0;70;14;34248;7445;8538;1835;6711;1485;6111;1323
168565;-73.6385295;45.55796769;4620264.01;293985;5046460;5;26.39;132;3;0;35;0;0;0;0;0;51;18;19750;5979;5883;1983;3541;1022;3272;934
164635;-73.61734237;45.49590251;4620127.01;295629;5039560;1;27.57;27.6;4;3;80;65;0;0;0;0;73;24;73243;25363;17974;6292;14694;5114;12831;4381
210571;-73.58885315;45.52355337;4620162.00;297859;5042630;3;28.4;85.2;40;12;704;208;0;0;0;0;128;42;89289;33869;22820;8681;18298;7130;15793;5926
119251;-73.60026324;45.51872078;4620363.00;296967;5042094;2;16.16;32.3;22;4;396;72;0;0;0;0;87;21;66678;18696;17696;5223;13430;3571;11619;3201
110086;-73.5199228;45.60771159;4620003.00;303246;5051979;1;28.63;28.6;0;0;0;0;0;0;0;0;73;9;51416;10264;12043;2428;10184;2000;9547;1920
152216;-73.53645844;45.54431438;4620021.00;301953;5044934;1;33.16;33.2;7;1;131;3;0;0;0;0;73;21;35734;11764;8136;2686;7191;2359;6421;2103
81060;-73.64415334;45.4930733;4620112.01;293533;5039249;3;29.58;88.7;2;1;28;23;0;0;0;0;113;32;52646;16995;12746;4117;10369;3374;9833;3168
90133;-73.54850564;45.54063856;4620028.00;301012;5044526;3;25.63;76.9;11;4;178;86;0;0;0;0;99;21;56759;8759;12702;1974;11390;1754;10661;1667
168048;-73.5153942;45.59667141;4620005.00;303599;5050752;1;28.63;28.6;0;0;0;0;0;0;0;0;59;14;37803;5851;8750;1324;7367;1151;7196;1116
171993;-73.66677829;45.54663701;4620280.00;291777;5045205;2;21.56;43.1;2;0;30;0;0;0;0;0;105;23;77866;14168;21718;3904;15038;2721;12996;2421
153089;-73.63166349;45.56877381;4620262.00;294523;5047660;1;21.16;21.2;0;0;0;0;0;0;0;0;44;4;29506;4800;9538;1448;5164;872;4410;720
186416;-73.70588177;45.53057411;4620285.00;288719;5043427;4;26.39;105.6;0;0;0;0;1;0;104;0;103;20;59039;6944;14658;1834;12022;1380;10266;1230
71313;-73.5505051;45.5284179;4620038.00;300855;5043168;2;26.33;52.7;17;6;274;87;0;0;0;0;88;32;51292;19477;11276;4220;10347;3964;9763;3737
15889;-73.72231997;45.53042633;4620287.01;287435;5043414;1;25.84;25.8;0;0;0;0;0;0;0;0;58;28;36474;17915;9656;4749;7146;3517;6086;2969
109388;-73.6012217;45.45357111;4620092.00;296883;5034854;1;28.46;28.5;2;1;34;15;0;0;0;0;72;15;39570;6322;9407;1306;7810;1242;7451;1258
100730;-73.56866398;45.48006887;4620076.00;299432;5037796;2;28.63;57.3;15;4;308;71;0;0;0;0;106;21;54534;10762;11787;2242;11260;2235;10447;2095
31840;-73.6988207;45.53956701;4620284.00;289273;5044425;2;19.01;38;0;0;0;0;0;0;0;0;54;21;30467;11761;8019;3095;6038;2277;5186;2015
177365;-73.51932126;45.61069012;4620003.00;303293;5052310;2;20.63;41.3;0;0;0;0;0;0;0;0;57;12;37636;10817;9010;2624;7334;2085;7022;2014
76818;-73.61019926;45.53999282;4620247.00;296194;5044459;2;19.57;39.1;30;7;472;113;0;0;0;0;129;44;70654;19497;17114;4137;14801;4044;12867;3772
171139;-73.6647543;45.48064558;4620383.02;291920;5037871;2;28.75;57.5;0;0;0;0;0;0;0;0;33;17;15360;4890;3862;1228;2960;944;2846;906
82679;-73.60225561;45.53746266;4620212.00;296814;5044177;1;28.18;28.2;28;8;469;126;0;0;0;0;127;30;75130;17977;19521;4785;15353;3754;13258;3146
175103;-73.56416443;45.58404782;4620195.02;299793;5049351;2;27.24;54.5;1;0;35;0;0;0;0;0;75;14;52351;10280;13736;2960;10596;2106;9132;1732
141506;-73.64387066;45.49762687;4620119.00;293556;5039755;4;34.67;138.7;2;0;46;0;0;0;0;0;103;20;59760;8622;14268;1804;12002;1818;10798;1664
76019;-73.67488638;45.53476503;4620268.01;291141;5043887;3;30.68;92;0;0;0;0;2;0;42;0;66;23;42649;14543;11335;3715;8244;2888;7386;2584
179290;-73.57349764;45.52810847;4620146.00;299059;5043135;2;17.86;35.7;42;11;733;209;0;0;0;0;139;36;75744;16951;19757;4197;14980;3319;13273;3058
168434;-73.57720233;45.55971729;4620201.00;298773;5046648;2;19.94;39.9;11;2;195;53;0;0;0;0;86;27;67322;21729;17432;5832;13385;4291;11349;3604
31274;-73.62593429;45.49882685;4620127.01;294958;5039886;1;25.95;26;8;3;170;43;0;0;0;0;96;28;83447;26628;21154;6731;16579;5287;14485;4521
163316;-73.62980925;45.48677359;4620113.00;294653;5038547;2;19.64;39.3;2;1;24;19;0;0;0;0;108;26;63804;20177;15681;4972;12758;4079;11377;3622
140390;-73.6367546;45.46513316;4620100.00;294106;5036143;1;27.94;27.9;2;1;30;15;0;0;0;0;101;26;77515;13048;19539;3103;15836;2628;13635;2413
190958;-73.62625407;45.48732648;4620113.00;294931;5038608;2;30.37;60.7;2;1;24;19;0;0;0;0;102;25;61459;20782;15018;5117;12358;4226;10934;3748
107067;-73.55452246;45.56550729;4620190.02;300544;5047290;1;24.69;24.7;3;0;74;0;0;0;0;0;50;14;23913;6640;5966;1744;4704;1310;4335;1164
195850;-73.55707053;45.47563;4620072.00;300338;5037302;1;28.46;28.5;5;1;98;19;0;0;0;0;64;15;42599;12506;8668;2538;8995;2655;8292;2427
18625;-73.64909398;45.46959897;4620101.01;293142;5036641;3;24.71;74.1;0;0;0;0;0;0;0;0;80;21;51266;11926;13209;3113;10248;2357;9065;2094
265203;-73.69697239;45.53830144;4620283.02;289417;5044284;2;19.32;38.6;0;0;0;0;0;0;0;0;54;21;29893;12502;7804;3196;5968;2449;5119;2197
122737;-73.51320138;45.59252347;4620006.00;303770;5050291;4;28.69;114.8;0;0;0;0;0;0;0;0;51;16;28096;7183;6517;1691;5473;1380;5354;1384
12459;-73.62008675;45.55300348;4620240.00;295424;5045906;4;30.7;122.8;9;2;122;16;0;0;0;0;108;40;47350;21567;12079;5539;9076;4144;8291;3690
93672;-73.64037494;45.5171758;4620400.00;293833;5041927;1;35.16;35.2;0;0;0;0;2;1;244;122;55;16;27810;11286;6418;2662;5504;2226;5016;1978
157491;-73.53771974;45.55377124;4620018.00;301855;5045985;1;26.2;26.2;9;4;135;80;0;0;0;0;96;30;47544;13080;10933;3048;9527;2624;8552;2322
39207;-73.65916334;45.56651622;4620277.00;292376;5047413;1;25.84;25.8;3;1;30;15;0;0;0;0;71;23;52449;15889;15054;4643;9659;2902;8582;2566
83679;-73.6311995;45.54006061;4620227.00;294554;5044469;3;21.41;64.2;16;5;209;64;0;0;0;0;100;28;46281;14438;12771;3863;9412;3115;7590;2322
50001;-73.5655248;45.57474279;4620196.00;299686;5048317;4;21.34;85.4;3;1;73;35;0;0;0;0;88;29;55344;18770;14996;5174;11006;3687;9644;3259
100938;-73.63725763;45.46690526;4620100.00;294067;5036340;3;24.71;74.1;3;1;45;15;0;0;0;0;104;27;75903;14882;19113;3692;15465;2964;13383;2718
53299;-73.60292482;45.52527825;4620169.00;296760;5042823;4;15.39;61.6;24;8;412;140;0;0;0;0;106;25;75767;14163;20497;3950;15421;2865;13084;2420
45293;-73.58500337;45.55128929;4620202.00;298163;5045712;1;27.03;27;18;5;320;75;0;0;0;0;92;26;61632;19447;15861;5325;12252;3838;10629;3228
129299;-73.6150746;45.53835931;4620232.00;295813;5044278;3;30.83;92.5;31;8;452;136;0;0;0;0;111;38;61828;21189;14708;4603;13133;4514;11329;4024
47358;-73.65864426;45.55049989;4620270.00;292413;5045633;2;28.72;57.4;4;2;41;30;1;1;8;8;116;34;80589;23039;23063;6487;15525;4409;13383;3849
152962;-73.7234384;45.53158494;4620287.01;287348;5043543;1;25.84;25.8;0;0;0;0;0;0;0;0;53;27;31890;15671;8579;4196;6209;3069;5267;2589
89891;-73.61899336;45.50826465;4620125.00;295502;5040934;1;35.06;35.1;9;3;190;65;0;0;0;0;66;24;53338;21209;13940;5530;10454;4171;9528;3776
96449;-73.55219004;45.5507331;4620030.00;300725;5045648;5;33.15;165.8;13;5;257;90;0;0;0;0;111;40;71465;26548;16659;6236;14352;5290;12610;4669
74809;-73.61249668;45.52340655;4620364.00;296012;5042616;3;22.34;67;15;3;254;53;0;0;0;0;78;22;55491;15133;14754;4075;11077;2906;9793;2688
216027;-73.59453156;45.53566064;4620210.00;297417;5043976;2;24.86;49.7;31;4;554;78;0;0;0;0;106;18;60498;7401;16266;2234;12047;1322;10518;1233
37339;-73.54082334;45.57704886;4620012.02;301614;5048572;1;28.63;28.6;4;2;68;38;0;0;0;0;104;32;47262;9856;11734;2671;9315;1919;8472;1644
120714;-73.59005897;45.46090523;4620087.00;297757;5035668;2;17.64;35.3;5;2;79;34;0;0;0;0;86;21;38449;9116;8481;1964;7609;1800;7453;1784
195525;-73.58767544;45.54827283;4620204.00;297954;5045377;1;34.29;34.3;22;6;351;110;0;0;0;0;103;26;65722;16008;17017;4404;13040;3168;11403;2772
164992;-73.64375726;45.53350368;4620224.00;293572;5043742;3;18.57;55.7;0;0;0;0;0;0;0;0;91;21;47073;16190;12759;4542;9017;3027;7895;2657
63036;-73.66146165;45.56384049;4620277.00;292196;5047116;2;28.72;57.4;3;1;30;15;0;0;0;0;79;21;55656;16945;15913;4782;10327;3156;9226;2793
28860;-73.6099207;45.5481816;4620243.00;296217;5045369;2;23.09;46.2;22;5;318;48;0;0;0;0;129;25;56870;11801;12709;2668;11406;2328;10645;2213
66715;-73.58700224;45.52696519;4620160.00;298004;5043009;1;27.55;27.6;43;11;762;197;0;0;0;0;122;37;78449;24145;19552;6340;16197;4886;14037;4243
83940;-73.61655701;45.55553567;4620241.00;295700;5046187;1;35.8;35.8;5;1;57;15;0;0;0;0;98;45;47914;23777;11689;5930;9322;4604;8527;4181
127262;-73.60647677;45.44692542;4620091.00;296471;5034116;3;30.73;92.2;0;0;0;0;0;0;0;0;56;26;40060;22368;10072;5560;8010;4502;7326;4102
59629;-73.66145692;45.46371515;4620382.02;292174;5035989;4;24.52;98.1;0;0;0;0;0;0;0;0;77;22;38636;8812;10226;2415;7450;1676;6872;1541
17814;-73.57909952;45.55158148;4620184.00;298624;5045744;1;34.29;34.3;18;5;324;82;0;0;0;0;97;27;61212;18598;15789;4576;11988;3622;10555;3146
69800;-73.62884419;45.4618669;4620097.02;294724;5035779;2;29.34;58.7;3;1;33;15;0;0;0;0;73;29;60002;23735;15110;6074;12264;4842;10430;4101
66230;-73.61759204;45.46831296;4620097.01;295605;5036494;3;20.34;61;6;4;65;35;0;0;0;0;88;22;75513;21779;19176;5671;15376;4456;12841;3702
148743;-73.64481975;45.55836481;4620264.01;293494;5046505;3;18.41;55.2;3;0;28;0;0;0;0;0;69;7;34615;2799;10103;583;6279;568;5689;526
82600;-73.69392189;45.53369949;4620283.01;289654;5043772;3;30.68;92;0;0;0;0;1;0;106;0;67;10;30291;3524;7647;840;6196;800;5368;628
69360;-73.64824334;45.49148434;4620111.00;293213;5039073;3;27.59;82.8;1;0;23;0;0;0;0;0;97;16;43634;6830;10768;1540;8541;1393;8099;1299
116415;-73.60158836;45.5651062;4620253.00;296870;5047249;1;21.16;21.2;2;1;26;15;0;0;0;0;140;28;97367;13026;25390;3465;19011;2466;16302;2221
163039;-73.6315892;45.5259687;4620222.00;294521;5042903;1;28.18;28.2;4;2;61;29;1;0;26;0;82;19;50044;12524;11879;3175;9892;2430;9231;2263
42747;-73.64536796;45.47285222;4620101.02;293434;5037002;4;28.2;112.8;0;0;0;0;0;0;0;0;84;32;53035;21404;13662;5498;10582;4288;9392;3773
202926;-73.64493497;45.57826897;4620274.00;293489;5048717;1;29.31;29.3;0;0;0;0;0;0;0;0;85;15;57534;10508;15634;2407;10829;2097;9459;1804
118630;-73.65255954;45.5547734;4620271.00;292889;5046107;1;35.65;35.7;5;0;56;0;1;0;8;0;88;23;49433;14512;14051;4167;9348;2734;8268;2373
123392;-73.57962275;45.53210865;4620157.00;298581;5043580;1;27.55;27.6;42;12;780;258;0;0;0;0;139;34;75195;19145;18512;5038;14866;3650;13648;3394
96138;-73.60915777;45.54439402;4620247.00;296276;5044948;2;24.86;49.7;25;6;379;88;0;0;0;0;131;28;62143;10928;14560;2416;12703;2212;11514;2076
21063;-73.60647677;45.44692542;4620091.00;296471;5034116;1;28.46;28.5;0;0;0;0;0;0;0;0;56;26;40060;22368;10072;5560;8010;4502;7326;4102
61681;-73.65079692;45.46076021;4620098.00;293007;5035659;3;20.34;61;1;0;9;0;0;0;0;0;79;18;53531;14905;13559;3710;10901;3065;9417;2650
102928;-73.60219058;45.55104125;4620249.00;296821;5045686;4;22.85;91.4;19;5;271;83;0;0;0;0;130;31;69693;13792;16429;2766;14115;2850;12657;2722
36074;-73.57927063;45.48193368;4620079.00;298603;5038004;2;17.64;35.3;15;6;265;152;0;0;0;0;117;40;61804;22197;14278;5106;12540;4433;11218;4174
38488;-73.55553208;45.53702702;4620033.00;300463;5044125;3;29.95;89.9;21;4;339;57;0;0;0;0;112;31;69810;23149;16633;5586;13973;4614;12777;4227
28783;-73.55282879;45.53532761;4620034.00;300674;5043936;5;33.15;165.8;17;5;283;65;0;0;0;0;110;29;67692;21390;15964;4626;13588;4319;12485;4131
68573;-73.63000876;45.54566796;4620238.00;294648;5045092;2;29.66;59.3;17;5;242;63;0;0;0;0;126;32;53952;12536;14877;3123;10692;2554;9027;2151
72914;-73.67096233;45.53697557;4620268.01;291448;5044132;1;25.84;25.8;0;0;0;0;2;0;42;0;75;16;46459;8987;12352;2081;9007;1831;8042;1643
96330;-73.65512804;45.45942263;4620098.00;292668;5035511;2;29.34;58.7;0;0;0;0;0;0;0;0;62;21;32927;8274;8435;2096;6641;1644;5778;1481
53747;-73.560786;45.58841384;4620195.02;300057;5049836;1;25.82;25.8;0;0;0;0;0;0;0;0;73;14;52380;12642;13575;3464;10703;2617;9068;2129
29693;-73.60173373;45.45391259;4620092.00;296843;5034892;2;28.63;57.3;2;1;34;15;0;0;0;0;71;13;37224;5616;8819;1144;7342;1100;7021;1124
23531;-73.6486885;45.50507141;4620401.00;293181;5040583;2;26.04;52.1;0;0;0;0;0;0;0;0;60;9;35484;5028;7982;1098;7198;1032;6412;934
133132;-73.64130978;45.48666996;4620111.00;293754;5038537;3;25.91;77.7;2;0;28;0;0;0;0;0;88;28;47433;15948;12044;4222;9208;2998;8545;2856
135811;-73.55102938;45.57019704;4620013.00;300817;5047811;1;28.63;28.6;4;1;72;15;0;0;0;0;77;18;36058;8181;9089;1787;7071;1622;6560;1588
51030;-73.65880548;45.47581282;4620383.02;292384;5037333;1;30.67;30.7;0;0;0;0;0;0;0;0;69;21;36295;13159;9437;3323;6949;2528;6611;2436
22176;-73.57276339;45.52459957;4620142.00;299116;5042745;2;17.86;35.7;44;11;784;192;0;0;0;0;130;21;69812;6567;18157;1608;14022;1296;12175;1216
111061;-73.60142499;45.4956388;4620128.00;296873;5039529;1;27.57;27.6;0;0;0;0;0;0;0;0;47;19;45129;22445;10281;5339;9077;4502;8085;3883
73258;-73.60495382;45.48048221;4620353.00;296595;5037845;2;27.27;54.5;5;2;61;26;1;0;80;0;96;26;71141;17904;17891;4648;14369;3594;12137;3026
95955;-73.59649034;45.55798394;4620251.01;297267;5046457;1;21.16;21.2;10;1;139;11;0;0;0;0;115;39;79009;28944;19784;7161;15820;5821;13749;4952
50993;-73.67480198;45.54471736;4620281.00;291150;5044993;3;30.68;92;0;0;0;0;1;0;26;0;74;14;53678;13647;14932;3792;10311;2664;8935;2309
184221;-73.54214398;45.57820016;4620012.02;301511;5048700;1;34.52;34.5;3;2;53;34;0;0;0;0;98;36;45936;13769;11482;3567;9045;2720;8188;2350
32976;-73.69385487;45.53282676;4620283.01;289659;5043675;4;26.39;105.6;0;0;0;0;1;1;106;106;68;10;30444;3971;7563;942;6258;902;5477;709
99384;-73.64694472;45.50376889;4620401.00;293317;5040438;4;17.08;68.3;0;0;0;0;0;0;0;0;61;20;40009;11844;9158;2648;8161;2410;7142;2162
259850;-73.59075977;45.45138426;4620089.00;297701;5034610;1;25.18;25.2;3;0;49;0;0;0;0;0;76;18;35636;6182;8325;1442;7145;1233;6722;1169
182924;-73.55927699;45.55498587;4620188.02;300172;5046121;2;19.94;39.9;10;3;197;52;0;0;0;0;91;23;63068;17723;15111;4142;12521;3556;11001;3122
41426;-73.58599121;45.52718191;4620160.00;298083;5043033;1;43.13;43.1;41;11;736;205;0;0;0;0;120;44;74764;29886;18628;7618;15402;6041;13384;5334
178586;-73.5934647;45.46355705;4620087.00;297491;5035963;3;30.73;92.2;5;1;83;15;0;0;0;0;81;25;37217;11329;8065;2565;7435;2170;7239;2198
105183;-73.6284233;45.50175757;4620123.00;294764;5040212;3;30.62;91.9;9;3;185;59;0;0;0;0;84;22;71520;21041;18255;5434;14157;4103;12383;3544
124327;-73.56395259;45.55547825;4620188.01;299807;5046176;2;19.94;39.9;9;4;176;67;0;0;0;0;96;24;68697;16719;16536;4171;13607;3261;11906;2909
52195;-73.60381261;45.53467176;4620215.00;296692;5043867;1;28.18;28.2;30;8;477;156;0;0;0;0;113;31;69245;18684;17814;4888;14371;3947;12282;3283
174192;-73.60141274;45.49594476;4620128.00;296874;5039563;1;25.95;26;0;0;0;0;0;0;0;0;47;17;44687;21695;10204;5181;8987;4348;7993;3737
120762;-73.57321715;45.54873292;4620181.00;299083;5045427;4;21.34;85.4;18;6;334;105;0;0;0;0;99;32;56094;18198;13850;4484;10863;3514;9855;3164
193030;-73.62567383;45.54278433;4620236.00;294986;5044771;3;27.2;81.6;21;6;283;86;0;0;0;0;110;27;46749;12300;12125;3084;9644;2514;8012;2084
100673;-73.5648693;45.58409241;4620195.02;299738;5049356;3;25.48;76.4;1;0;35;0;0;0;0;0;78;20;53205;13175;13937;3545;10763;2724;9311;2296
65565;-73.72092103;45.5295472;4620287.01;287544;5043316;1;25.84;25.8;0;0;0;0;0;0;0;0;72;30;48164;19299;12402;5060;9648;3796;8199;3229
193277;-73.64626668;45.53842261;4620267.00;293377;5044289;3;29.5;88.5;2;0;30;0;1;0;26;0;99;25;51664;12053;15083;3301;9890;2310;8385;1970
76173;-73.724229;45.53400395;4620287.01;287287;5043812;1;25.84;25.8;0;0;0;0;0;0;0;0;43;12;26498;7194;7185;1988;5151;1388;4340;1177
258632;-73.62493922;45.50017771;4620127.01;295036;5040036;2;30.37;60.7;8;2;170;28;0;0;0;0;87;25;79130;24385;20258;6172;15672;4851;13654;4162
144936;-73.5407838;45.54011068;4620023.00;301615;5044467;1;33.16;33.2;6;1;112;21;0;0;0;0;50;19;20656;6788;4622;1496;4170;1364;3894;1292
50609;-73.51349665;45.59452106;4620006.00;303747;5050513;2;20.63;41.3;0;0;0;0;0;0;0;0;51;13;28461;5848;6589;1318;5544;1144;5426;1132
252340;-73.58951904;45.5640365;4620254.00;297812;5047129;3;27.29;81.9;7;1;113;15;0;0;0;0;110;33;94508;31331;23566;7629;19211;6374;16139;5376
44437;-73.53896752;45.58010893;4620012.01;301759;5048912;2;22.88;45.8;3;1;53;15;0;0;0;0;92;32;42699;12305;10841;3109;8372;2450;7535;2064
176586;-73.61947811;45.56798636;4620256.00;295474;5047571;5;22.85;114.3;0;0;0;0;0;0;0;0;33;11;24829;9610;7026;2906;4642;1744;3863;1440
129721;-73.5623232;45.58777413;4620195.02;299937;5049765;3;24.38;73.1;0;0;0;0;0;0;0;0;72;18;50345;14966;13049;3978;10289;3105;8752;2561
60281;-73.58565171;45.46371615;4620085.00;298102;5035980;4;29.02;116.1;7;1;116;15;0;0;0;0;94;17;39064;5152;8611;1208;7740;980;7571;988
72575;-73.51903787;45.60674892;4620002.00;303315;5051872;2;27.24;54.5;0;0;0;0;0;0;0;0;73;10;48186;11375;11361;2690;9479;2215;8980;2130
87280;-73.62940697;45.55687159;4620264.02;294697;5046337;1;25.84;25.8;3;0;35;0;0;0;0;0;73;13;30807;4646;8742;1624;5670;770;5153;696
155138;-73.53706416;45.56964452;4620010.00;301907;5047749;1;25.82;25.8;2;0;34;0;0;0;0;0;61;24;23464;8474;5791;2040;4594;1658;4328;1594
186458;-73.55077631;45.54527174;4620029.00;300835;5045041;2;26.33;52.7;13;5;225;79;0;0;0;0;118;34;69624;18903;16266;4210;13925;3779;12449;3492
211256;-73.59799774;45.54827343;4620206.00;297148;5045378;1;24.69;24.7;24;8;360;111;0;0;0;0;112;31;60309;17577;14846;4231;12167;3615;10956;3209
253336;-73.62963996;45.49104805;4620116.00;294667;5039022;1;27.57;27.6;6;1;90;5;0;0;0;0;106;24;77778;14817;19456;3551;15406;2983;13762;2732
